channel	experimental	smoothed	simulated	H	2H	C	12C	13C	O	16O	17O	18O	Pb	204Pb	206Pb	207Pb	208Pb
   641	 4.08000000000000E+0002	 3.82800781250000E+0002	 1.04217167708255E+0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.04217167708255E+0001	 1.04128874688795E+0001	 8.77550879570529E-0003	 5.37931503409520E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   642	 3.59000000000000E+0002	 3.79875000000000E+0002	 5.84823544976294E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 5.84823544976294E+0000	 5.83596429146593E+0000	 1.21050827822502E-0002	 1.66075514757543E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   643	 3.67000000000000E+0002	 3.80675781250000E+0002	 2.99629218501132E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 2.99629218501132E+0000	 2.98057135011212E+0000	 1.52371970485668E-0002	 4.83637850630510E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   644	 3.89000000000000E+0002	 3.82277343750000E+0002	 1.40579627665188E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.40579627665188E+0000	 1.38706145557441E+0000	 1.75000651004037E-0002	 1.23475597707364E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   645	 3.92000000000000E+0002	 3.83078125000000E+0002	 6.09332915694154E-0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 6.09332915694154E-0001	 5.88118856643818E-0001	 1.83357754302287E-0002	 2.87828362010764E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   646	 3.93000000000000E+0002	 3.77933593750000E+0002	 2.50825957116526E-0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 2.50825957116526E-0001	 2.27180943948757E-0001	 1.75193877478390E-0002	 6.12562541993058E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   647	 3.41000000000000E+0002	 3.64121093750000E+0002	 1.03081225987354E-0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.03081225987354E-0001	 7.59183994229892E-0002	 1.52613433153849E-0002	 1.19014832489803E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   648	 3.47000000000000E+0002	 3.51031250000000E+0002	 5.73359105725268E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 5.73359105725268E-0002	 2.41082672573841E-0002	 1.21194163662322E-0002	 2.11082269489105E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   649	 3.54000000000000E+0002	 3.45710937500000E+0002	 4.99127886296802E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 4.99127886296802E-0002	 6.96809375554875E-0003	 8.77306463893679E-0003	 3.41716302351946E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   650	 3.39000000000000E+0002	 3.45710937500000E+0002	 5.81112829792702E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 5.81112829792702E-0002	 1.83299151183916E-0003	 5.78850565019650E-0003	 5.04897858172345E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   651	 3.59000000000000E+0002	 3.48875000000000E+0002	 7.20003286741950E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 7.20003286741950E-0002	 4.38809269789843E-0004	 3.48089872405812E-0003	 6.80806206803470E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   652	 3.38000000000000E+0002	 3.53859375000000E+0002	 8.57719252782921E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 8.57719252782921E-0002	 9.55941647654832E-0005	 1.90761197092569E-0003	 8.37687191426009E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   653	 3.58000000000000E+0002	 3.58656250000000E+0002	 9.49969039351078E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 9.49969039351078E-0002	 0.00000000000000E+0000	 9.52634209882771E-0004	 9.40442697252250E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   654	 3.82000000000000E+0002	 3.61460937500000E+0002	 9.67451471691385E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 9.67451471691385E-0002	 0.00000000000000E+0000	 4.33474487055652E-0004	 9.63116726820829E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   655	 3.60000000000000E+0002	 3.61648437500000E+0002	 9.01192882805657E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 9.01192882805657E-0002	 0.00000000000000E+0000	 1.79707432652317E-0004	 8.99395808479134E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   656	 3.60000000000000E+0002	 3.60250000000000E+0002	 7.66393077189900E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 7.66393077189900E-0002	 0.00000000000000E+0000	 6.78731254692238E-0005	 7.65714345935208E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   657	 3.85000000000000E+0002	 3.57703125000000E+0002	 5.94500911715447E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 5.94500911715447E-0002	 0.00000000000000E+0000	 2.21279000383568E-0005	 5.94279632715063E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   658	 3.44000000000000E+0002	 3.54648437500000E+0002	 4.20493430745250E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 4.20493430745250E-0002	 0.00000000000000E+0000	 6.86902117910331E-0006	 4.20424740533459E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   659	 3.54000000000000E+0002	 3.53281250000000E+0002	 2.71115697496545E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 2.71115697496545E-0002	 0.00000000000000E+0000	 1.94075826716722E-0006	 2.71096289913874E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   660	 3.14000000000000E+0002	 3.56128906250000E+0002	 1.59321515205546E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.59321515205546E-0002	 0.00000000000000E+0000	 4.99044880081165E-0007	 1.59316524756745E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   661	 3.68000000000000E+0002	 3.61824218750000E+0002	 8.53237068262650E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 8.53237068262650E-0003	 0.00000000000000E+0000	 1.16780393408081E-0007	 8.53225390223309E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   662	 3.80000000000000E+0002	 3.64671875000000E+0002	 4.16388419884052E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 4.16388419884052E-0003	 0.00000000000000E+0000	 2.48676094232368E-0008	 4.16385933123110E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   663	 3.62000000000000E+0002	 3.63441406250000E+0002	 1.85148987038086E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.85148987038086E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.85148987038086E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   664	 3.59000000000000E+0002	 3.60789062500000E+0002	 7.50072972869055E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 7.50072972869055E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 7.50072972869055E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   665	 3.60000000000000E+0002	 3.59085937500000E+0002	 2.76825936384954E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 2.76825936384954E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 2.76825936384954E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   666	 3.37000000000000E+0002	 3.58714843750000E+0002	 8.79871903333636E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 8.79871903333636E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 8.79871903333636E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   667	 3.64000000000000E+0002	 3.58718750000000E+0002	 2.66842049315677E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 2.66842049315677E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 2.66842049315677E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   668	 3.59000000000000E+0002	 3.59320312500000E+0002	 7.36552734264051E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 7.36552734264051E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 7.36552734264051E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   669	 3.43000000000000E+0002	 3.60457031250000E+0002	 1.85028240780794E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.85028240780794E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 1.85028240780794E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   670	 3.65000000000000E+0002	 3.61550781250000E+0002	 4.22987569682372E-0007	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 4.22987569682372E-0007	 0.00000000000000E+0000	 0.00000000000000E+0000	 4.22987569682372E-0007	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   671	 3.62000000000000E+0002	 3.62187500000000E+0002	 8.79922529555233E-0008	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 8.79922529555233E-0008	 0.00000000000000E+0000	 0.00000000000000E+0000	 8.79922529555233E-0008	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   672	 3.61000000000000E+0002	 3.62281250000000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   673	 3.64000000000000E+0002	 3.61347656250000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   674	 3.50000000000000E+0002	 3.56773437500000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   675	 3.83000000000000E+0002	 3.46878906250000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   676	 3.11000000000000E+0002	 3.37390625000000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   677	 3.38000000000000E+0002	 3.34152343750000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   678	 3.23000000000000E+0002	 3.38781250000000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   679	 3.49000000000000E+0002	 3.47816406250000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   680	 3.60000000000000E+0002	 3.52296875000000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   681	 3.55000000000000E+0002	 3.49074218750000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   682	 3.35000000000000E+0002	 3.38992187500000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   683	 3.22000000000000E+0002	 3.27492187500000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   684	 3.27000000000000E+0002	 3.21847656250000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   685	 3.14000000000000E+0002	 3.20843750000000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   686	 3.28000000000000E+0002	 3.21554687500000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   687	 2.97000000000000E+0002	 3.24976562500000E+0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
