#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.283950E+01 0.398000E+03 0.199499E+02
  0.284850E+01 0.340000E+03 0.184391E+02
  0.285750E+01 0.400000E+02 0.632456E+01
  0.286650E+01 0.448000E+03 0.211660E+02
  0.287550E+01 0.346000E+03 0.186011E+02
  0.288450E+01 0.407000E+03 0.201742E+02
  0.289350E+01 0.547000E+03 0.233880E+02
  0.290250E+01 0.219000E+03 0.147986E+02
  0.291150E+01 0.226000E+03 0.150333E+02
  0.292050E+01 0.370000E+03 0.192354E+02
  0.292950E+01 0.263000E+03 0.162173E+02
  0.293850E+01 0.353000E+03 0.187883E+02
  0.294750E+01 0.590000E+02 0.768115E+01
  0.295650E+01 0.570000E+03 0.238747E+02
  0.296550E+01 0.408000E+03 0.201990E+02
  0.297450E+01 0.415000E+03 0.203715E+02
  0.298350E+01 0.556000E+03 0.235797E+02
  0.299250E+01 0.189000E+03 0.137477E+02
  0.300150E+01 0.120000E+02 0.346410E+01
  0.301050E+01 0.630000E+02 0.793725E+01
  0.301950E+01 0.527000E+03 0.229565E+02
  0.302850E+01 0.150000E+02 0.387298E+01
  0.303750E+01 0.287000E+03 0.169411E+02
  0.304650E+01 0.228000E+03 0.150997E+02
  0.305550E+01 0.149000E+03 0.122066E+02
  0.306450E+01 0.368000E+03 0.191833E+02
  0.307350E+01 0.429000E+03 0.207123E+02
  0.308250E+01 0.115900E+04 0.340441E+02
  0.309150E+01 0.638000E+03 0.252587E+02
  0.310050E+01 0.317000E+03 0.178045E+02
  0.310950E+01 0.684000E+03 0.261534E+02
  0.311850E+01 0.604000E+03 0.245764E+02
  0.312750E+01 0.217000E+03 0.147309E+02
  0.313650E+01 0.324000E+03 0.180000E+02
  0.314550E+01 0.271000E+03 0.164621E+02
  0.315450E+01 0.388000E+03 0.196977E+02
  0.316350E+01 0.702000E+03 0.264953E+02
  0.317250E+01 0.210000E+03 0.144914E+02
  0.318150E+01 0.174000E+03 0.131909E+02
  0.319050E+01 0.173000E+03 0.131529E+02
  0.319950E+01 0.374000E+03 0.193391E+02
  0.320850E+01 0.229000E+03 0.151327E+02
  0.321750E+01 0.420000E+02 0.648074E+01
  0.322650E+01 0.211000E+03 0.145258E+02
  0.323550E+01 0.229000E+03 0.151327E+02
  0.324450E+01 0.363000E+03 0.190526E+02
  0.325350E+01 0.410000E+02 0.640312E+01
  0.326250E+01 0.388000E+03 0.196977E+02
  0.327150E+01 0.804000E+03 0.283549E+02
  0.328050E+01 0.724000E+03 0.269072E+02
  0.328950E+01 0.238000E+03 0.154272E+02
  0.329850E+01 0.253000E+03 0.159060E+02
  0.330750E+01 0.394000E+03 0.198494E+02
  0.331650E+01 0.389000E+03 0.197231E+02
  0.332550E+01 0.206000E+03 0.143527E+02
  0.333450E+01 0.712000E+03 0.266833E+02
  0.334350E+01 0.814000E+03 0.285307E+02
  0.335250E+01 0.591000E+03 0.243105E+02
  0.336150E+01 0.624000E+03 0.249800E+02
  0.337050E+01 0.555000E+03 0.235584E+02
  0.337950E+01 0.202000E+03 0.142127E+02
  0.338850E+01 0.401000E+03 0.200250E+02
  0.339750E+01 0.190000E+03 0.137840E+02
  0.340650E+01 0.389000E+03 0.197231E+02
  0.341550E+01 0.372000E+03 0.192873E+02
  0.342450E+01 0.228000E+03 0.150997E+02
  0.343350E+01 0.350000E+03 0.187083E+02
  0.344250E+01 0.290000E+02 0.538516E+01
  0.345150E+01 0.594000E+03 0.243721E+02
  0.346050E+01 0.562000E+03 0.237065E+02
  0.346950E+01 0.919000E+03 0.303150E+02
  0.347850E+01 0.566000E+03 0.237908E+02
  0.348750E+01 0.419000E+03 0.204695E+02
  0.349650E+01 0.365000E+03 0.191050E+02
  0.350550E+01 0.577000E+03 0.240208E+02
  0.351450E+01 0.718000E+03 0.267955E+02
  0.352350E+01 0.516000E+03 0.227156E+02
  0.353250E+01 0.990000E+03 0.314643E+02
  0.354150E+01 0.188000E+03 0.137113E+02
  0.355050E+01 0.209000E+03 0.144568E+02
  0.355950E+01 0.114000E+04 0.337639E+02
  0.356850E+01 0.123800E+04 0.351852E+02
  0.357750E+01 0.372000E+03 0.192873E+02
  0.358650E+01 0.452000E+03 0.212603E+02
  0.359550E+01 0.825000E+03 0.287228E+02
  0.360450E+01 0.303000E+03 0.174069E+02
  0.361350E+01 0.514000E+03 0.226716E+02
  0.362250E+01 0.960000E+02 0.979796E+01
  0.363150E+01 0.715000E+03 0.267395E+02
  0.364050E+01 0.377000E+03 0.194165E+02
  0.364950E+01 0.382000E+03 0.195448E+02
  0.365850E+01 0.450000E+03 0.212132E+02
  0.366750E+01 0.551000E+03 0.234734E+02
  0.367650E+01 0.429000E+03 0.207123E+02
  0.368550E+01 0.351000E+03 0.187350E+02
  0.369450E+01 0.430000E+02 0.655744E+01
  0.370350E+01 0.596000E+03 0.244131E+02
  0.371250E+01 0.111900E+04 0.334515E+02
  0.372150E+01 0.415000E+03 0.203715E+02
  0.373050E+01 0.903000E+03 0.300500E+02
  0.373950E+01 0.999000E+03 0.316070E+02
  0.374850E+01 0.412000E+03 0.202978E+02
  0.375750E+01 0.938000E+03 0.306268E+02
  0.376650E+01 0.106400E+04 0.326190E+02
  0.377550E+01 0.511000E+03 0.226053E+02
  0.378450E+01 0.459000E+03 0.214243E+02
  0.379350E+01 0.441000E+03 0.210000E+02
  0.380250E+01 0.737000E+03 0.271477E+02
  0.381150E+01 0.562000E+03 0.237065E+02
  0.382050E+01 0.540000E+03 0.232379E+02
  0.382950E+01 0.198000E+03 0.140712E+02
  0.383850E+01 0.115100E+04 0.339264E+02
  0.384750E+01 0.844000E+03 0.290517E+02
  0.385650E+01 0.862000E+03 0.293598E+02
  0.386550E+01 0.108500E+04 0.329393E+02
  0.387450E+01 0.236000E+03 0.153623E+02
  0.388350E+01 0.770000E+03 0.277489E+02
  0.389250E+01 0.572000E+03 0.239165E+02
  0.390150E+01 0.618000E+03 0.248596E+02
  0.391050E+01 0.782000E+03 0.279643E+02
  0.391950E+01 0.986000E+03 0.314006E+02
  0.392850E+01 0.117800E+04 0.343220E+02
  0.393750E+01 0.720000E+03 0.268328E+02
  0.394650E+01 0.161000E+03 0.126886E+02
  0.395550E+01 0.104800E+04 0.323728E+02
