#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.355050E+01 0.779000E+03 0.279106E+02
  0.355950E+01 0.699000E+03 0.264386E+02
  0.356850E+01 0.543000E+03 0.233024E+02
  0.357750E+01 0.532000E+03 0.230651E+02
  0.358650E+01 0.593000E+03 0.243516E+02
  0.359550E+01 0.615000E+03 0.247992E+02
  0.360450E+01 0.620000E+03 0.248998E+02
  0.361350E+01 0.545000E+03 0.233452E+02
  0.362250E+01 0.582000E+03 0.241247E+02
  0.363150E+01 0.630000E+03 0.250998E+02
  0.364050E+01 0.610000E+03 0.246982E+02
  0.364950E+01 0.567000E+03 0.238118E+02
  0.365850E+01 0.471000E+03 0.217025E+02
  0.366750E+01 0.370000E+03 0.192354E+02
  0.367650E+01 0.473000E+03 0.217486E+02
  0.368550E+01 0.601000E+03 0.245153E+02
  0.369450E+01 0.692000E+03 0.263059E+02
  0.370350E+01 0.598000E+03 0.244540E+02
  0.371250E+01 0.420000E+03 0.204939E+02
  0.372150E+01 0.289000E+03 0.170000E+02
  0.373050E+01 0.230000E+03 0.151658E+02
  0.373950E+01 0.209000E+03 0.144568E+02
  0.374850E+01 0.367000E+03 0.191572E+02
  0.375750E+01 0.653000E+03 0.255539E+02
  0.376650E+01 0.101800E+04 0.319061E+02
  0.377550E+01 0.139900E+04 0.374032E+02
  0.378450E+01 0.153100E+04 0.391280E+02
  0.379350E+01 0.144100E+04 0.379605E+02
  0.380250E+01 0.119600E+04 0.345832E+02
  0.381150E+01 0.104300E+04 0.322955E+02
  0.382050E+01 0.906000E+03 0.300998E+02
  0.382950E+01 0.986000E+03 0.314006E+02
  0.383850E+01 0.920000E+03 0.303315E+02
  0.384750E+01 0.778000E+03 0.278927E+02
  0.385650E+01 0.642000E+03 0.253377E+02
  0.386550E+01 0.651000E+03 0.255147E+02
  0.387450E+01 0.727000E+03 0.269629E+02
  0.388350E+01 0.654000E+03 0.255734E+02
  0.389250E+01 0.614000E+03 0.247790E+02
  0.390150E+01 0.542000E+03 0.232809E+02
  0.391050E+01 0.576000E+03 0.240000E+02
  0.391950E+01 0.665000E+03 0.257876E+02
  0.392850E+01 0.706000E+03 0.265707E+02
  0.393750E+01 0.813000E+03 0.285132E+02
  0.394650E+01 0.691000E+03 0.262869E+02
  0.395550E+01 0.776000E+03 0.278568E+02
  0.396450E+01 0.785000E+03 0.280179E+02
  0.397350E+01 0.959000E+03 0.309677E+02
  0.398250E+01 0.104300E+04 0.322955E+02
  0.399150E+01 0.114100E+04 0.337787E+02
  0.400050E+01 0.114600E+04 0.338526E+02
  0.400950E+01 0.103900E+04 0.322335E+02
  0.401850E+01 0.104500E+04 0.323265E+02
  0.402750E+01 0.112100E+04 0.334813E+02
  0.403650E+01 0.109700E+04 0.331210E+02
  0.404550E+01 0.101600E+04 0.318748E+02
  0.405450E+01 0.101300E+04 0.318277E+02
  0.406350E+01 0.100100E+04 0.316386E+02
  0.407250E+01 0.975000E+03 0.312250E+02
  0.408150E+01 0.962000E+03 0.310161E+02
  0.409050E+01 0.864000E+03 0.293939E+02
  0.409950E+01 0.859000E+03 0.293087E+02
  0.410850E+01 0.102500E+04 0.320156E+02
  0.411750E+01 0.121700E+04 0.348855E+02
  0.412650E+01 0.133900E+04 0.365923E+02
  0.413550E+01 0.137600E+04 0.370945E+02
  0.414450E+01 0.132400E+04 0.363868E+02
  0.415350E+01 0.129700E+04 0.360139E+02
  0.416250E+01 0.123600E+04 0.351568E+02
  0.417150E+01 0.110900E+04 0.333017E+02
  0.418050E+01 0.101900E+04 0.319218E+02
  0.418950E+01 0.946000E+03 0.307571E+02
  0.419850E+01 0.924000E+03 0.303974E+02
  0.420750E+01 0.100400E+04 0.316860E+02
  0.421650E+01 0.101600E+04 0.318748E+02
  0.422550E+01 0.100900E+04 0.317648E+02
  0.423450E+01 0.109200E+04 0.330454E+02
  0.424350E+01 0.102200E+04 0.319687E+02
  0.425250E+01 0.963000E+03 0.310322E+02
  0.426150E+01 0.111500E+04 0.333916E+02
  0.427050E+01 0.129100E+04 0.359305E+02
  0.427950E+01 0.154700E+04 0.393319E+02
  0.428850E+01 0.160800E+04 0.400999E+02
  0.429750E+01 0.159900E+04 0.399875E+02
  0.430650E+01 0.146400E+04 0.382623E+02
  0.431550E+01 0.142700E+04 0.377757E+02
  0.432450E+01 0.142200E+04 0.377094E+02
  0.433350E+01 0.125400E+04 0.354119E+02
  0.434250E+01 0.103400E+04 0.321559E+02
  0.435150E+01 0.112900E+04 0.336006E+02
  0.436050E+01 0.122700E+04 0.350286E+02
  0.436950E+01 0.143100E+04 0.378286E+02
  0.437850E+01 0.149700E+04 0.386911E+02
  0.438750E+01 0.167400E+04 0.409145E+02
  0.439650E+01 0.197500E+04 0.444410E+02
  0.440550E+01 0.245700E+04 0.495681E+02
  0.441450E+01 0.408100E+04 0.638827E+02
  0.442350E+01 0.744500E+04 0.862844E+02
  0.443250E+01 0.135330E+05 0.116331E+03
  0.444150E+01 0.193760E+05 0.139198E+03
  0.445050E+01 0.223180E+05 0.149392E+03
  0.445950E+01 0.207720E+05 0.144125E+03
  0.446850E+01 0.143650E+05 0.119854E+03
  0.447750E+01 0.822300E+04 0.906808E+02
  0.448650E+01 0.404200E+04 0.635767E+02
