#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.157950E+01 0.240000E+02 0.489898E+01
  0.158850E+01 0.170000E+02 0.412311E+01
  0.159750E+01 0.230000E+02 0.479583E+01
  0.160650E+01 0.240000E+02 0.489898E+01
  0.161550E+01 0.210000E+02 0.458258E+01
  0.162450E+01 0.100000E+02 0.316228E+01
  0.163350E+01 0.160000E+02 0.400000E+01
  0.164250E+01 0.280000E+02 0.529150E+01
  0.165150E+01 0.230000E+02 0.479583E+01
  0.166050E+01 0.350000E+02 0.591608E+01
  0.166950E+01 0.460000E+02 0.678233E+01
  0.167850E+01 0.510000E+02 0.714143E+01
  0.168750E+01 0.390000E+02 0.624500E+01
  0.169650E+01 0.390000E+02 0.624500E+01
  0.170550E+01 0.450000E+02 0.670820E+01
  0.171450E+01 0.380000E+02 0.616441E+01
  0.172350E+01 0.320000E+02 0.565685E+01
  0.173250E+01 0.260000E+02 0.509902E+01
  0.174150E+01 0.180000E+02 0.424264E+01
  0.175050E+01 0.220000E+02 0.469042E+01
  0.175950E+01 0.320000E+02 0.565685E+01
  0.176850E+01 0.270000E+02 0.519615E+01
  0.177750E+01 0.320000E+02 0.565685E+01
  0.178650E+01 0.200000E+02 0.447214E+01
  0.179550E+01 0.240000E+02 0.489898E+01
  0.180450E+01 0.250000E+02 0.500000E+01
  0.181350E+01 0.190000E+02 0.435890E+01
  0.182250E+01 0.200000E+02 0.447214E+01
  0.183150E+01 0.170000E+02 0.412311E+01
  0.184050E+01 0.140000E+02 0.374166E+01
  0.184950E+01 0.150000E+02 0.387298E+01
  0.185850E+01 0.120000E+02 0.346410E+01
  0.186750E+01 0.190000E+02 0.435890E+01
  0.187650E+01 0.150000E+02 0.387298E+01
  0.188550E+01 0.200000E+02 0.447214E+01
  0.189450E+01 0.150000E+02 0.387298E+01
  0.190350E+01 0.200000E+02 0.447214E+01
  0.191250E+01 0.200000E+02 0.447214E+01
  0.192150E+01 0.320000E+02 0.565685E+01
  0.193050E+01 0.290000E+02 0.538516E+01
  0.193950E+01 0.320000E+02 0.565685E+01
  0.194850E+01 0.310000E+02 0.556776E+01
  0.195750E+01 0.330000E+02 0.574456E+01
  0.196650E+01 0.400000E+02 0.632456E+01
  0.197550E+01 0.360000E+02 0.600000E+01
  0.198450E+01 0.360000E+02 0.600000E+01
  0.199350E+01 0.280000E+02 0.529150E+01
  0.200250E+01 0.200000E+02 0.447214E+01
  0.201150E+01 0.270000E+02 0.519615E+01
  0.202050E+01 0.260000E+02 0.509902E+01
  0.202950E+01 0.290000E+02 0.538516E+01
  0.203850E+01 0.350000E+02 0.591608E+01
  0.204750E+01 0.330000E+02 0.574456E+01
  0.205650E+01 0.350000E+02 0.591608E+01
  0.206550E+01 0.360000E+02 0.600000E+01
