#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.305550E+01 0.448540E+05 0.211788E+03
  0.306450E+01 0.107635E+06 0.328078E+03
  0.307350E+01 0.210106E+06 0.458373E+03
  0.308250E+01 0.281521E+06 0.530586E+03
  0.309150E+01 0.196814E+06 0.443637E+03
  0.310050E+01 0.570720E+05 0.238897E+03
  0.310950E+01 0.153930E+05 0.124069E+03
  0.311850E+01 0.194500E+04 0.441022E+02
  0.312750E+01 0.118700E+04 0.344529E+02
  0.313650E+01 0.109900E+04 0.331512E+02
  0.314550E+01 0.116500E+04 0.341321E+02
  0.315450E+01 0.775000E+03 0.278388E+02
  0.316350E+01 0.150800E+04 0.388330E+02
  0.317250E+01 0.194800E+04 0.441362E+02
  0.318150E+01 0.684000E+03 0.261534E+02
  0.319050E+01 0.500000E+01 0.223607E+01
  0.319950E+01 0.406000E+03 0.201494E+02
  0.320850E+01 0.386000E+03 0.196469E+02
  0.321750E+01 0.161900E+04 0.402368E+02
  0.322650E+01 0.119600E+04 0.345832E+02
  0.323550E+01 0.152800E+04 0.390896E+02
  0.324450E+01 0.105900E+04 0.325423E+02
  0.325350E+01 0.200000E+02 0.447214E+01
  0.326250E+01 0.775000E+03 0.278388E+02
  0.327150E+01 0.151100E+04 0.388716E+02
  0.328050E+01 0.149500E+04 0.386652E+02
  0.328950E+01 0.280000E+02 0.529150E+01
  0.329850E+01 0.217600E+04 0.466476E+02
  0.330750E+01 0.102000E+03 0.100995E+02
  0.331650E+01 0.211600E+04 0.460000E+02
  0.332550E+01 0.205000E+03 0.143178E+02
  0.333450E+01 0.690000E+03 0.262679E+02
  0.334350E+01 0.162900E+04 0.403609E+02
  0.335250E+01 0.344400E+04 0.586856E+02
  0.336150E+01 0.847000E+03 0.291033E+02
  0.337050E+01 0.151900E+04 0.389744E+02
  0.337950E+01 0.780000E+02 0.883176E+01
  0.338850E+01 0.747000E+03 0.273313E+02
  0.339750E+01 0.879000E+03 0.296479E+02
  0.340650E+01 0.227200E+04 0.476655E+02
  0.341550E+01 0.803000E+03 0.283373E+02
  0.342450E+01 0.158800E+04 0.398497E+02
  0.343350E+01 0.302000E+04 0.549545E+02
  0.344250E+01 0.359000E+04 0.599166E+02
  0.345150E+01 0.817000E+03 0.285832E+02
  0.346050E+01 0.223200E+04 0.472440E+02
  0.346950E+01 0.519300E+04 0.720625E+02
  0.347850E+01 0.226400E+04 0.475815E+02
  0.348750E+01 0.375900E+04 0.613107E+02
  0.349650E+01 0.445500E+04 0.667458E+02
  0.350550E+01 0.233800E+04 0.483529E+02
  0.351450E+01 0.682300E+04 0.826015E+02
  0.352350E+01 0.550300E+04 0.741822E+02
  0.353250E+01 0.126290E+05 0.112379E+03
  0.354150E+01 0.120850E+05 0.109932E+03
  0.355050E+01 0.139180E+05 0.117975E+03
  0.355950E+01 0.361780E+05 0.190205E+03
  0.356850E+01 0.666130E+05 0.258095E+03
  0.357750E+01 0.154493E+06 0.393056E+03
  0.358650E+01 0.240067E+06 0.489966E+03
  0.359550E+01 0.265727E+06 0.515487E+03
  0.360450E+01 0.186058E+06 0.431344E+03
  0.361350E+01 0.767900E+05 0.277110E+03
  0.362250E+01 0.769900E+04 0.877439E+02
  0.363150E+01 0.153000E+03 0.123693E+02
  0.364050E+01 0.768000E+03 0.277128E+02
  0.364950E+01 0.593000E+03 0.243516E+02
  0.365850E+01 0.122000E+03 0.110454E+02
  0.366750E+01 0.635000E+03 0.251992E+02
  0.367650E+01 0.100000E+01 0.100000E+01
  0.368550E+01 0.100000E+01 0.100000E+01
  0.369450E+01 0.300000E+01 0.173205E+01
  0.370350E+01 0.300000E+01 0.173205E+01
  0.371250E+01 0.200000E+01 0.141421E+01
  0.372150E+01 0.000000E+00 0.000000E+00
  0.373050E+01 0.300000E+01 0.173205E+01
  0.373950E+01 0.500000E+01 0.223607E+01
  0.374850E+01 0.200000E+01 0.141421E+01
  0.375750E+01 0.000000E+00 0.000000E+00
  0.376650E+01 0.200000E+01 0.141421E+01
  0.377550E+01 0.100000E+01 0.100000E+01
  0.378450E+01 0.800000E+01 0.282843E+01
  0.379350E+01 0.453000E+03 0.212838E+02
  0.380250E+01 0.386000E+03 0.196469E+02
  0.381150E+01 0.715000E+03 0.267395E+02
  0.382050E+01 0.397000E+03 0.199249E+02
  0.382950E+01 0.354000E+03 0.188149E+02
  0.383850E+01 0.300000E+01 0.173205E+01
  0.384750E+01 0.750000E+03 0.273861E+02
  0.385650E+01 0.200000E+01 0.141421E+01
  0.386550E+01 0.100000E+01 0.100000E+01
  0.387450E+01 0.500000E+01 0.223607E+01
  0.388350E+01 0.300000E+01 0.173205E+01
  0.389250E+01 0.300000E+01 0.173205E+01
  0.390150E+01 0.100000E+01 0.100000E+01
  0.391050E+01 0.270000E+02 0.519615E+01
  0.391950E+01 0.753000E+03 0.274408E+02
  0.392850E+01 0.100000E+01 0.100000E+01
  0.393750E+01 0.000000E+00 0.000000E+00
  0.394650E+01 0.100000E+01 0.100000E+01
  0.395550E+01 0.000000E+00 0.000000E+00
  0.396450E+01 0.100000E+01 0.100000E+01
  0.397350E+01 0.100000E+02 0.316228E+01
  0.398250E+01 0.682000E+03 0.261151E+02
  0.399150E+01 0.840000E+02 0.916515E+01
  0.400050E+01 0.100000E+01 0.100000E+01
  0.400950E+01 0.100000E+01 0.100000E+01
  0.401850E+01 0.100000E+01 0.100000E+01
  0.402750E+01 0.400000E+01 0.200000E+01
  0.403650E+01 0.400000E+01 0.200000E+01
  0.404550E+01 0.622000E+03 0.249399E+02
  0.405450E+01 0.121000E+03 0.110000E+02
  0.406350E+01 0.000000E+00 0.000000E+00
  0.407250E+01 0.200000E+01 0.141421E+01
  0.408150E+01 0.500000E+01 0.223607E+01
  0.409050E+01 0.600000E+01 0.244949E+01
  0.409950E+01 0.200000E+01 0.141421E+01
  0.410850E+01 0.300000E+01 0.173205E+01
  0.411750E+01 0.200000E+01 0.141421E+01
  0.412650E+01 0.100000E+01 0.100000E+01
  0.413550E+01 0.200000E+01 0.141421E+01
  0.414450E+01 0.200000E+01 0.141421E+01
  0.415350E+01 0.300000E+01 0.173205E+01
  0.416250E+01 0.600000E+01 0.244949E+01
  0.417150E+01 0.300000E+01 0.173205E+01
  0.418050E+01 0.260000E+02 0.509902E+01
  0.418950E+01 0.729000E+03 0.270000E+02
  0.419850E+01 0.000000E+00 0.000000E+00
  0.420750E+01 0.200000E+01 0.141421E+01
  0.421650E+01 0.300000E+01 0.173205E+01
  0.422550E+01 0.200000E+01 0.141421E+01
  0.423450E+01 0.690000E+02 0.830662E+01
  0.424350E+01 0.146200E+04 0.382361E+02
  0.425250E+01 0.739000E+03 0.271846E+02
  0.426150E+01 0.719000E+03 0.268142E+02
  0.427050E+01 0.000000E+00 0.000000E+00
  0.427950E+01 0.760000E+02 0.871780E+01
  0.428850E+01 0.680000E+03 0.260768E+02
  0.429750E+01 0.000000E+00 0.000000E+00
  0.430650E+01 0.158000E+03 0.125698E+02
  0.431550E+01 0.655000E+03 0.255930E+02
  0.432450E+01 0.200000E+01 0.141421E+01
  0.433350E+01 0.100000E+01 0.100000E+01
  0.434250E+01 0.100000E+01 0.100000E+01
  0.435150E+01 0.875000E+03 0.295804E+02
  0.436050E+01 0.131100E+04 0.362077E+02
  0.436950E+01 0.400000E+01 0.200000E+01
  0.437850E+01 0.300000E+01 0.173205E+01
  0.438750E+01 0.158000E+03 0.125698E+02
  0.439650E+01 0.623000E+03 0.249600E+02
  0.440550E+01 0.100000E+01 0.100000E+01
